Timestamp,TZ,S5T5 SECTION,SSS5P (mm),SSS5F (mm),SST5P (mm),SST5F (mm),TMS5S (degree),TMS5E (degree),TMT5E (degree),TMT5S (degree),SGS5T5NW-CAL (uStrain),SGS5T5NE-CAL (uStrain),SGS5T5M-CAL (uStrain),SGS5T5SW-CAL (uStrain),SGS5T5SE-CAL (uStrain),X10-Z10 SECTION,SSX10P (mm),SSX10F (mm),SSZ10P (mm),SSZ10F (mm),TMX10E (degree),TMX10S (degree),TMZ10S (degree),TMZ10E (degree),SGX10Z10NW-CAL (uStrain),SGX10Z10NE-CAL (uStrain),SGX10Z10M-CAL (uStrain),SGX10Z10SW-CAL (uStrain),SGX10Z10SE-CAL (uStrain),X11-Z11 SECTION,SSX11P (mm),SSX11F (mm),SSZ11P (mm),SSZ11F (mm),TMX11S (degree),TMX11E (degree),TMZ11S (degree),TMZ11E (degree),SGX11Z11NW-CAL (uStrain),SGX11Z11NE-CAL (uStrain),SGX11Z11M-CAL (uStrain),SGX11Z11SW-CAL (uStrain),SGX11Z11SE-CAL (uStrain),Z2-ZC2 SECTION,SSZ2P (mm),SSZ2F (mm),SSZC2P (mm),SSZC2F (mm),TMZ2S (degree),TMZ2E (degree),TMZC2E (degree),TMZC2S (degree),SGZ2ZC2NW-CAL (uStrain),SGZ2ZC2NE-CAL (uStrain),SGZ2ZC2M-CAL (uStrain),SGZ2ZC2SW-CAL (uStrain),SGZ2ZC2SE-CAL (uStrain),X4-Z4 SECTION,SSX4P (mm),SSX4F (mm),SSZ4P (mm),SSZ4F (mm),TMX4E (degree),TMX4S (degree),TMZ4E (degree),TMZ4S (degree),SGX4Z4NW-CAL (uStrain),SGX4Z4NE-CAL (uStrain),SGX4Z4M-CAL (uStrain),SGX4Z4SW-CAL (uStrain),SGX4Z4SE-CAL (uStrain),V13-X13 SECTION,SSV13P (mm),SSV13F (mm),SSX13P (mm),SSX13F (mm),TMV13S (degree),TMV13E (degree),TMX13E (degree),TMX13S (degree),SGV13X13NW-CAL (uStrain),SGV13X13NE-CAL (uStrain),SGV13X13M-CAL (uStrain),SGV13X13SW-CAL (uStrain),SGV13X13SE-CAL (uStrain),S15-T15 SECTION,SSS15P (mm),SSS15F (mm),SST15P (mm),SST15F (mm),TMS15S (degree),TMS15E (degree),TMT15S (degree),TMT15E (degree),SGS15T15NW-CAL (uStrain),SGS15T15NE-CAL (uStrain),SGS15T15M-CAL (uStrain),SGS15T15SW-CAL (uStrain),SGS15T15SE-CAL (uStrain),S4-T4 SECTION,SSS4P (mm),SSS4F (mm),SST4P (mm),SST4F (mm),TMS4E (degree),TMS4S (degree),TMT4E (degree),TMT4S (degree),SGS4T4NW-CAL (uStrain),SGS4T4NE-CAL (uStrain),SGS4T4M-CAL (uStrain),SGS4T4SW-CAL (uStrain),SGS4T4SE-CAL (uStrain),X21-V21 SECTION,SSV21P (mm),SSV21F (mm),SSX21P (mm),SSX21F (mm),TMV21E (degree),TMV21S (degree),TMX21E (degree),TMX21S (degree),SGV21X21NW-CAL (uStrain),SGV21X21NE-CAL (uStrain),SGV21X21M-CAL (uStrain),SGV21X21SW-CAL (uStrain),SGV21X21SE-CAL (uStrain),X22-V22 SECTION,SSV22P (mm),SSV22F (mm),SSX22P (mm),SSX22F (mm),TMV22E (degree),TMV22S (degree),TMX22E (degree),TMX22S (degree),SGV22X22NW-CAL (uStrain),SGV22X22NE-CAL (uStrain),SGV22X22M-CAL (uStrain),SGV22X22SW-CAL (uStrain),SGV22X22SE-CAL (uStrain),Temperature Sensor (degC)
09-03-2024 17:00,n,0,-0.824122,-1.402933,-9.44377,-1.509094,-0.001383,-0.062994,0.002326,-0.009338,-15.312764,-1.853453,56.329824,2.58067,-2.577956,0,0.422355,-0.041035,-0.028413,-0.053686,0.082079,-0.003263,-0.033468,0.034752,3.490493,-10.660996,-16.028878,2.929103,-4.287298,0,0.092248,0.050728,0.155652,-0.144184,-0.035494,-0.007333,-0.036792,-0.016913,-7.85799,7.371492,16.598658,-1.301193,-4.256946,0,-0.066589,-0.562941,0.180749,-0.070885,-0.009021,-0.050171,0.013109,-0.046299,0.74301,-34.436324,-9.867892,5.091506,-1.096378,0,-0.210701,-0.302744,-0.048252,-0.160618,0.004252,0.015706,0.002183,-0.179396,-4.706305,2.166845,-8.505996,7.780752,-3415.6048,0,0.171288,0.091255,0.152765,0.100121,-0.021338,0.051984,-0.021894,-0.016955,-1.876896,-4.170085,1.567329,-10.090474,-17.453206,0,-0.338503,-0.0478,-0.15963,5.659481,-0.019598,-0.052755,-0.024762,-0.047731,-3.101344,0.11672,-4.209567,-1.785099,17.008782,0,-0.33037,0.202753,-0.428864,0.156893,0.00843,0.16098,-0.032425,-0.03347,-12.08779,6.014901,-0.399266,1.629144,-9.669986,0,-0.166601,-0.278614,0.011318,0.232351,-0.036682,-0.024423,-0.051411,-0.023556,3.397833,-26.223732,-13.989118,-2.743535,-2.230264,0,-0.134536,0.143301,-0.230145,0.107389,-0.000335,-0.031752,-0.037784,-0.013964,-5.547528,0.39137,-3.585703,-4.153367,-3.380699,28.139986
09-03-2024 18:00,n,0,-0.837021,-1.422695,-9.47311,-1.539337,-0.002115,-0.055749,0.00271,-0.020862,-15.384328,-1.570167,56.131176,3.514923,-1.823348,0,0.422941,-0.035088,-0.023053,-0.041824,0.075346,-0.021433,-0.043612,0.028374,3.522819,-10.768338,-16.547086,2.937122,-4.16811,0,0.09073,0.051033,0.163346,-0.139376,-0.027548,-0.007509,-0.04859,-0.016351,-8.777436,7.635284,19.623998,-0.312405,-5.030061,0,-0.06481,-0.561802,0.175529,-0.057882,-0.003393,-0.049256,0.024772,-0.046495,1.41051,-41.396828,-9.706508,4.553311,0.468113,0,-0.220806,-0.310989,-0.065372,-0.169571,-0.008181,0.008839,-0.005203,-0.179396,-4.939252,1.933899,-9.141416,7.033054,-3415.2924,0,0.163759,0.090113,0.147709,0.100121,-0.032319,0.052173,-0.020991,0.001887,-1.515385,-3.563289,2.082945,-9.879736,-17.374734,0,-0.341426,-0.042866,-0.166736,5.654846,-0.045147,-0.046713,-0.025878,-0.047535,-2.999924,0.193711,-3.887785,-1.280464,16.762756,0,-0.323246,0.221214,-0.431821,0.162245,0.002479,0.148975,-0.02684,-0.00811,-11.151564,6.056604,-0.270948,1.812243,-9.419026,0,-0.160636,-0.271097,0.022529,0.246435,-0.04262,-0.012754,-0.052326,-0.017306,3.629916,-25.488866,-14.06364,-2.732431,-1.223955,0,-0.130369,0.147022,-0.237249,0.128857,-0.001459,-0.044295,-0.044419,-0.020538,-3.558107,0.372862,-3.76096,-4.1142,-2.402037,28.188854
09-03-2024 19:00,n,0,-0.825885,-1.3573,-9.453158,-1.475279,0.003732,-0.057049,-0.003845,-0.020501,-15.882298,-2.855073,55.962144,3.497156,-2.203613,0,0.418775,-0.04221,-0.030782,-0.056107,0.076944,-0.017502,-0.043612,0.022557,4.158239,-11.17402,-16.60532,3.082837,-4.522218,0,0.086041,0.056564,0.167513,-0.141762,-0.022055,-0.001785,-0.04953,-0.022601,-9.56215,7.312639,20.339616,-0.394577,-4.738138,0,-0.065397,-0.564152,0.162598,-0.060234,-0.009381,-0.049615,0.01276,-0.039946,3.347863,-45.763832,-9.565112,2.417805,0.047379,0,-0.21933,-0.303799,-0.048252,-0.161507,-0.008731,0.002705,-0.011294,-0.165022,-4.259167,2.613983,-8.916612,7.715606,-3417.8788,0,0.165709,0.093641,0.126272,0.101332,-0.015479,0.044782,-0.027473,-0.010985,-1.68812,-3.548236,2.302442,-10.070732,-17.585472,0,-0.337345,-0.046007,-0.16971,5.65713,-0.044208,-0.046713,-0.02663,-0.035872,-3.178335,0.755595,-3.813509,-0.9192,17.134138,0,-0.324439,0.227337,-0.437751,0.177595,0.027223,0.169178,-0.021262,-0.036448,-11.079262,6.741378,0.033807,1.000386,-9.4896,0,-0.16304,-0.280731,0.009338,0.245958,-0.031311,-0.013487,-0.046644,-0.005154,3.51702,-25.545128,-15.19728,-2.742795,-0.385447,0,-0.124437,0.163313,-0.243163,0.129011,-0.001459,-0.050288,-0.043864,-0.01524,-3.969958,0.479218,-3.18338,-3.620903,-3.734931,28.249176
09-03-2024 20:00,n,0,-0.844058,-1.364332,-9.476638,-1.463318,-0.002481,-0.057232,-0.003278,-0.015198,-15.41147,-1.329571,58.533436,3.717023,-1.990161,0,0.422355,-0.041035,-0.025439,-0.052509,0.098015,0.003103,-0.049777,0.03363,4.51679,-10.989686,-17.660734,3.069635,-3.648176,0,0.088632,0.05899,0.169294,-0.141762,-0.022806,-0.020034,-0.043542,-0.0349,-12.157626,8.063051,23.804694,-0.189516,-3.916903,0,-0.06481,-0.566538,0.175632,-0.060234,-0.003393,-0.049988,0.017534,-0.053795,3.136879,-48.72674,-8.691316,-0.9688,-0.687735,0,-0.206132,-0.296125,-0.036443,-0.156328,-0.013119,0.027412,-0.004647,-0.174104,-3.535404,3.337746,-8.520308,7.348173,-9.1846,0,0.163051,0.092464,0.130039,0.100121,-0.014716,0.044598,-0.020991,-0.005949,-1.473682,-3.528001,2.290104,-9.871594,-17.93193,0,-0.339679,-0.049299,-0.17208,5.664185,-0.038574,-0.038534,-0.040241,-0.03014,-2.91553,0.951526,-3.77452,-1.200019,17.195336,0,-0.325045,0.206289,-0.439532,0.182476,0.00843,0.173542,-0.021446,-0.019823,-10.972166,6.757664,1.079968,2.03063,-9.836306,0,-0.163628,-0.291763,-0.005389,0.239807,-0.024627,-0.000547,-0.046278,-0.036967,3.622389,-25.570792,-15.203694,-2.575241,-0.794337,0,-0.123851,0.159044,-0.246708,0.12015,-0.007794,-0.038294,-0.038145,-0.021637,-4.185137,0.039236,-4.114448,-3.859619,-2.317011,28.280352
09-03-2024 21:00,n,0,-0.820628,-1.309876,-9.445534,-1.410683,0.009402,-0.057232,0.008502,-0.020312,-14.743724,-2.338347,59.37194,3.086292,-1.449745,0,0.420556,-0.044596,-0.024246,-0.046564,0.093235,-0.009818,-0.038546,0.015233,4.950849,-11.40129,-17.111188,3.066797,-3.459154,0,0.079381,0.053686,0.171075,-0.145325,-0.042471,-0.013589,-0.049909,-0.004614,-13.254744,9.239134,26.008552,-0.193217,-2.986599,0,-0.065986,-0.566538,0.169885,-0.061411,-0.010834,-0.068933,0.024595,-0.047429,4.330729,-51.03128,-8.384587,-2.809915,-0.680578,0,-0.225088,-0.309929,-0.05536,-0.161211,-0.002328,0.021095,-0.005575,-0.185072,-3.217448,3.655702,-9.240862,7.694878,-6.298434,0,0.159684,0.088903,0.112371,0.098944,-0.015857,0.050323,-0.02801,-0.004644,-1.52945,-3.282964,2.275175,-10.236066,-18.005466,0,-0.349639,-0.035168,-0.177993,5.639666,-0.033313,-0.047635,-0.02793,-0.036445,-2.748964,1.259489,-3.759961,-1.359676,17.013718,0,-0.322054,0.21006,-0.439532,0.149288,0.014198,0.163532,-0.020701,-0.021227,-11.410668,7.036508,0.272305,1.779177,-9.38522,0,-0.158268,-0.263657,0.017333,0.258427,-0.049487,-0.013663,-0.059107,-0.018382,3.812645,-25.523412,-15.078832,-2.613983,-1.064545,0,-0.125613,0.151455,-0.249078,0.13624,-0.001647,-0.02685,-0.033347,-0.008307,342.61836,0.827897,-3.079763,-3.227752,-3.664779,28.234622
09-03-2024 22:00,n,0,-0.790749,-1.290127,-9.423228,-1.398995,0.004459,-0.051288,0.00813,-0.021411,-15.456382,-1.661963,60.409096,2.304787,-2.273201,0,0.417582,-0.047018,-0.030211,-0.053686,0.088987,-0.00402,-0.043435,0.034569,4.673239,-11.930356,-18.755632,3.109611,-4.138745,0,0.081615,0.057096,0.17225,-0.147709,-0.030014,-0.013942,-0.050092,-0.011218,-13.008224,9.160786,25.63347,0.219127,-3.094682,0,-0.066589,-0.568855,0.171417,-0.06262,-0.022467,-0.051105,0.016466,-0.053239,4.444734,-52.295704,-7.935227,-2.378323,0.654421,0,-0.234419,-0.316553,-0.064213,-0.164389,-0.008004,0.003077,0.019163,-0.179586,-3.360571,3.512579,-9.619894,6.658958,-5.549255,0,0.157511,0.091255,0.119322,0.098944,-0.039136,0.051624,-0.02801,-0.018077,-1.058623,-2.602632,2.448034,-10.06481,-18.134772,0,-0.342602,-0.04294,-0.179757,5.641983,-0.034252,-0.047439,-0.033344,-0.030519,-2.513056,1.842102,-3.380436,-1.498852,17.606694,0,-0.323833,0.205109,-0.443683,0.160383,0.014387,0.168262,-0.015683,-0.020701,-11.121952,7.129045,0.717346,1.72933,-10.327122,0,-0.161242,-0.276791,0.008368,0.256157,-0.03761,-0.013853,-0.047194,-0.022483,3.805119,-25.326494,-14.953968,-2.875308,-0.522402,0,-0.122641,0.142906,-0.250253,0.116028,-0.00202,-0.038838,-0.039249,-0.022174,-4.765529,-0.65072,-3.714357,-3.72105,-4.049502,28.167036
09-03-2024 23:00,n,0,-0.783141,-1.272335,-9.417936,-1.390881,0.003732,-0.044976,0.007758,-0.026177,-16.522408,-1.147705,58.624244,2.467652,-1.627663,0,0.41938,-0.043421,-0.026615,-0.050158,0.101907,-0.010757,-0.03818,0.039439,5.426613,-11.397836,-20.256458,2.12983,-3.794014,0,0.079023,0.052698,0.174048,-0.151306,-0.041336,-0.01412,-0.042974,-0.01709,-13.14148,9.013344,24.562264,0.555468,-3.757493,0,-0.066589,-0.568855,0.175007,-0.06262,-0.023004,-0.045538,-0.00121,-0.040684,4.531595,-55.914268,-8.285633,-2.765744,1.529204,0,-0.207936,-0.292465,-0.039987,-0.155666,0.010282,0.006795,-0.00502,-0.178828,-3.908883,2.964266,-9.751418,7.422943,-4.975279,0,0.148775,0.093641,0.140759,0.098944,-0.021717,0.045521,-0.002107,-0.005211,-1.141289,-2.835579,2.346984,-10.299484,-18.403746,0,-0.350814,-0.034195,-0.183318,5.625662,-0.058117,-0.053884,-0.033716,-0.01791,-2.510589,1.745123,-3.172413,-1.200019,18.050624,0,-0.320878,0.189228,-0.441314,0.143154,0.002663,0.152252,-0.021629,-0.020525,-11.576494,7.327691,0.573606,2.044696,-9.31736,0,-0.157681,-0.266718,0.014733,0.267017,-0.03186,-0.019865,-0.053059,-0.011405,3.814743,-25.90738,-15.462304,-2.843722,-0.325236,0,-0.120271,0.169163,-0.253815,0.139814,-0.027557,-0.039387,-0.038516,-0.009772,-5.151963,0.86121,-3.264687,-2.482352,-4.803577,28.103544
10-03-2024 00:00,n,0,-0.796611,-1.262135,-9.429694,-1.378981,-0.001756,-0.063549,0.008685,-0.020312,-15.958302,-3.304432,58.203756,2.075542,-1.779917,0,0.416389,-0.045807,-0.031976,-0.053686,0.108818,-0.004203,-0.055398,0.027623,5.310139,-12.882868,-19.609934,2.968585,-4.815869,0,0.090016,0.066717,0.175813,-0.147709,-0.017129,-0.001962,-0.043347,-0.01709,-13.009706,9.028398,22.724602,0.564352,-5.025866,0,-0.068354,-0.568855,0.172672,-0.063831,-0.028827,-0.056494,-0.001912,-0.046116,5.636363,-59.9474,-9.139688,-1.820633,2.374128,0,-0.217412,-0.304152,-0.04884,-0.162243,-0.008364,0.008095,0.007352,-0.1792,-3.986861,2.886289,-10.156114,7.427138,-6.554083,0,0.154985,0.094849,0.112371,0.098944,-0.039697,0.045331,-0.020991,-0.017711,-1.140055,-2.83928,2.280357,-10.266912,-18.53305,0,-0.342031,-0.038231,-0.184494,5.644335,-0.045899,-0.046878,-0.026813,-0.029945,-2.363763,2.110336,-3.26569,-1.374729,16.919452,0,-0.319079,0.190485,-0.444892,0.167131,0.008802,0.148785,-0.015311,-0.033116,-11.779088,7.493518,0.444794,2.59671,-10.425582,0,-0.157075,-0.26679,0.016713,0.271967,-0.031311,-0.007285,-0.046828,-0.024447,3.758727,-26.211394,-15.790502,-2.472834,-0.151761,0,-0.124437,0.138315,-0.254991,0.137014,-0.008539,-0.026667,-0.039811,-0.028021,-5.634882,0.933266,-3.676678,-3.25502,-4.089163,28.078618
10-03-2024 01:00,n,0,-0.787809,-1.229565,-9.412682,-1.343941,-0.002481,-0.051477,0.002143,-0.015198,-16.465652,-1.551413,95.668624,2.083191,-1.821127,0,0.416993,-0.048159,-0.02722,-0.054897,0.096073,-0.004575,-0.050319,0.032878,4.923212,-11.90173,-20.806992,2.764387,-3.990686,0,0.081573,0.054747,0.177611,-0.151306,-0.047561,-0.013765,-0.043542,-0.022418,-12.720498,8.366326,19.492966,-0.254168,-4.146395,0,-0.068959,-0.572453,0.181063,-0.066149,-0.022644,-0.051105,-0.001387,-0.053606,6.600475,-62.250208,-10.095162,-0.32499,3.795495,0,-0.219071,-0.298237,-0.031739,-0.154039,-0.00215,0.014589,0.007719,-0.181093,-4.821914,2.051235,-10.95884,8.107963,-13.793186,0,0.148775,0.091255,0.119322,0.097734,-0.028156,0.056421,-0.020814,-0.018267,-2.082945,-3.243728,2.009409,-10.374008,-18.698876,0,-0.342602,-0.043537,-0.189233,5.649004,-0.052288,-0.034726,-0.021778,-0.036251,-2.605593,2.282084,-3.565016,-1.845803,17.127722,0,-0.321448,0.209511,-0.44842,0.15596,0.007875,0.151703,-0.027402,-0.019474,-11.598456,7.662799,0.312775,2.452105,-9.46073,0,-0.161242,-0.281755,0.001027,0.264477,-0.037427,-0.018589,-0.051777,-0.029812,3.779579,-25.803246,-15.56496,-2.849151,-0.595198,0,-0.126807,0.111374,-0.256754,0.103653,0.00376,-0.032301,-0.033908,-0.033496,-5.636363,-0.255895,-4.082471,-3.053487,-5.211849,28.006818
10-03-2024 02:00,n,0,-0.768564,-1.155569,-9.393904,-1.276888,-0.002481,-0.050543,-0.00871,-0.02105,-15.208138,-2.456054,54.335464,2.615711,-2.791654,0,0.416389,-0.048159,-0.029606,-0.054897,0.096605,-0.022934,-0.056112,0.027623,5.248695,-12.79206,-20.904708,2.43878,-3.695555,0,0.080454,0.056036,0.178786,-0.154835,-0.03511,-0.008041,-0.048785,-0.028473,-12.766642,8.160277,16.346216,1.696264,-3.615603,0,-0.071328,-0.574802,0.174204,-0.070885,-0.022467,-0.049615,0.011875,-0.059605,6.657477,-65.753532,-10.92306,0.163605,4.980214,0,-0.211843,-0.296125,-0.034678,-0.157366,0.004441,0.008283,0.001999,-0.179775,-5.046224,1.826926,-11.082224,8.680704,-14.686476,0,0.148729,0.093641,0.114889,0.096525,-0.027777,0.051984,-0.008412,-0.017711,-1.406315,-3.497896,1.592499,-10.311576,-19.03349,0,-0.352578,-0.033373,-0.192207,5.616324,-0.03988,-0.041006,-0.021216,-0.017714,-2.599671,2.560929,-3.462609,-2.123661,17.782142,0,-0.32264,0.191193,-0.449025,0.164339,-0.004973,0.153528,-0.015311,-0.026646,-11.363782,6.767041,-0.032943,2.344516,-10.091462,0,-0.164804,-0.300461,-0.014535,0.260351,-0.037982,-0.020224,-0.047016,-0.030711,3.664339,-26.07814,-16.051086,-2.709975,-0.851587,0,-0.125613,0.125959,-0.259728,0.107077,-0.008167,-0.031386,-0.045889,-0.009772,-4.832155,0.289209,-4.377953,-3.90994,-4.94884,27.871496
10-03-2024 03:00,n,0,-0.776189,-1.159945,-9.40388,-1.285246,0.009219,-0.057605,0.00177,-0.021234,-15.765826,-2.417065,52.120504,1.763137,-2.330944,0,0.409852,-0.060055,-0.036747,-0.069145,0.104923,-0.023685,-0.043978,0.009032,4.645848,-13.065476,-21.438464,2.24729,-4.556272,0,0.082287,0.061111,0.177611,-0.162025,-0.046811,-0.001785,-0.037164,-0.022601,-13.01242,8.470214,13.402556,-0.430358,-3.343915,0,-0.076065,-0.580751,0.174587,-0.073305,-0.022827,-0.057049,0.011875,-0.059416,7.189009,-67.649184,-9.652714,1.660976,5.994666,0,-0.21553,-0.303518,-0.036443,-0.15707,-0.007632,0.00865,0.007541,-0.179586,-5.099649,1.773501,-11.183396,9.107116,-35.98428,0,0.140873,0.087727,0.119946,0.092997,-0.022101,0.045521,-0.003187,-0.005766,-2.242108,-3.699503,1.372384,-10.38832,-19.38291,0,-0.339091,-0.059772,-0.195163,5.65713,-0.047967,-0.040627,-0.015997,-0.031093,-2.931077,2.909855,-3.605239,-2.689247,16.74499,0,-0.324439,0.222862,-0.455941,0.199026,0.007502,0.138233,-0.03447,-0.026469,-11.258414,7.104369,-0.740666,2.539954,-10.325888,0,-0.181489,-0.284458,0.004796,0.280071,-0.037427,-0.019498,-0.033998,-0.030356,3.646572,-26.075674,-16.14091,-2.85606,-0.630732,0,-0.126202,0.147812,-0.266834,0.134607,-0.002386,-0.038471,-0.039439,-0.021448,-6.158272,-1.095884,-3.990504,-4.342257,-4.509582,27.724634
10-03-2024 04:00,n,0,-0.755025,-1.076286,-9.366912,-1.197426,0.003366,-0.070233,0.001587,-0.015557,-15.895624,-1.84679,56.546484,1.850739,-2.85754,0,0.408053,-0.058878,-0.039117,-0.072741,0.098015,-0.01113,-0.055575,0.027245,5.035983,-13.56937,-21.512986,1.925755,-4.413148,0,0.081615,0.062553,0.176418,-0.169151,-0.023764,-0.007863,-0.04934,-0.022601,-13.636736,8.299946,10.677034,-0.594457,-3.894941,0,-0.080803,-0.587873,0.17107,-0.07922,-0.035546,-0.075433,0.011516,-0.053422,6.64736,-69.262536,-12.598842,1.544256,6.862046,0,-0.230712,-0.311831,-0.037619,-0.155739,-0.007455,0.008839,0.013993,-0.185823,-6.498561,0.37459,-11.324794,9.387934,-3419.068,0,0.149441,0.082989,0.093431,0.089401,-0.028351,0.044598,-0.027833,-0.018077,-1.875662,-4.172552,0.945481,-10.701466,-19.558606,0,-0.343778,-0.063288,-0.199902,5.661833,-0.039129,-0.04081,-0.027557,-0.018861,-2.811396,3.017198,-3.857926,-3.119112,16.36818,0,-0.323833,0.192451,-0.453572,0.151152,0.014387,0.138043,-0.014755,-0.025425,-11.843246,6.69918,-0.45997,2.868892,-10.88111,0,-0.183252,-0.288109,-0.004417,0.276844,-0.030939,-0.015671,-0.050679,-0.033396,3.712582,-26.272098,-16.479472,-2.729716,-1.607181,0,-0.123245,0.171535,-0.268598,0.150995,-0.002758,-0.033204,-0.039439,-0.009955,-6.109905,0.369654,-3.676678,-4.419846,-5.217055,27.520282
10-03-2024 05:00,n,0,-0.709755,-0.986185,-9.320592,-1.106354,0.009579,-0.064111,-0.004034,-0.020135,-16.119686,-2.633231,58.178336,1.506995,-3.237312,0,0.403905,-0.064793,-0.041502,-0.078688,0.110935,0.00104,-0.056112,0.020684,4.21623,-13.733468,-22.186162,1.49478,-4.774906,0,0.072718,0.059065,0.176418,-0.175064,-0.055874,-0.007863,-0.050281,-0.028296,-13.779614,8.535606,8.981018,-0.470581,-4.255218,0,-0.08376,-0.591402,0.18214,-0.081572,-0.016467,-0.075995,0.017698,-0.053978,7.161618,-70.895872,-13.192066,2.077269,7.356563,0,-0.21446,-0.300211,-0.038811,-0.161358,0.004252,-0.016111,0.001078,-0.192824,-6.132484,0.740666,-11.41585,10.02977,-3423.514,0,0.149928,0.080603,0.092808,0.090611,-0.027393,0.038129,-0.00948,-0.01248,-2.623607,-3.867797,0.92796,-10.703192,-19.659778,0,-0.36195,-0.031879,-0.20227,5.603493,-0.052667,-0.048202,-0.021966,-0.02555,-2.994249,2.959948,-4.390939,-3.001158,16.31932,0,-0.326203,0.208176,-0.457706,0.163561,0.007875,0.13404,-0.016055,-0.019823,-13.016368,6.569875,-0.419624,2.910595,-11.001532,0,-0.17969,-0.273504,0.001998,0.290987,-0.03186,-0.006735,-0.029413,-0.017483,3.303939,-26.706898,-16.400012,-2.541434,-1.466279,0,-0.125009,0.165606,-0.273335,0.131502,-0.015252,-0.026667,-0.044968,-0.021265,-6.776665,-0.062432,-3.701466,-4.959747,-6.58391,27.329386
10-03-2024 06:00,n,0,-0.705035,-0.890453,-9.30887,-1.017921,0.004281,-0.076733,0.00177,-0.020862,-16.071814,-1.526736,48.723776,1.702186,-3.647436,0,0.402123,-0.064793,-0.040896,-0.079865,0.098015,-0.010941,-0.044162,0.009227,4.231776,-13.58837,-23.189014,1.473435,-5.372571,0,0.087962,0.071339,0.175813,-0.173887,-0.043032,-0.008401,-0.056463,-0.01709,-13.599968,7.894758,2.67222,-1.048752,-4.866456,0,-0.088531,-0.593788,0.17995,-0.085169,-0.027911,-0.063739,-0.00121,-0.04799,6.326319,-71.52932,-13.722364,2.057281,8.107963,0,-0.222172,-0.305069,-0.039399,-0.158178,-0.002511,0.002149,0.013816,-0.193391,-6.930646,-0.057496,-11.377848,10.548964,-3425.0744,0,0.152012,0.07818,0.087751,0.090611,-0.022663,0.039051,-0.009669,-0.01248,-2.850878,-4.357379,0.941903,-10.959088,-19.663728,0,-0.350227,-0.063141,-0.204638,5.636173,-0.033685,-0.042147,-0.018976,-0.037404,-3.529235,3.142554,-4.616236,-3.324667,16.298838,0,-0.328002,0.210533,-0.460074,0.169535,-0.011492,0.135315,-0.009916,-0.039244,-12.397728,6.953842,-0.060457,3.521832,-10.339954,0,-0.184446,-0.283945,1.53E-05,0.29476,-0.03186,-0.019315,-0.035285,-0.023556,3.124047,-26.87075,-16.870346,-2.546616,-1.509216,0,-0.132738,0.120729,-0.273335,0.114237,0.003943,-0.037935,-0.045713,-0.015063,-5.766408,0.269468,-4.478596,-5.187804,-5.507828,27.178
10-03-2024 07:00,n,0,-0.713871,-0.9293,-9.314732,-1.053186,-0.002481,-0.076361,-0.003467,-0.00824,-15.303882,-2.540201,45.598992,1.841115,-4.077301,0,0.40093,-0.064793,-0.039703,-0.07509,0.091295,-0.011881,-0.056112,0.002276,4.182423,-13.640932,-22.208864,1.301686,-4.34208,0,0.087694,0.067402,0.174048,-0.176273,-0.03644,-0.000533,-0.055713,-0.022418,-13.621684,7.822332,0.017274,-1.006802,-3.587965,0,-0.090296,-0.592611,0.181862,-0.085169,-0.010657,-0.063922,-0.000325,-0.059978,5.203043,-67.02462,-13.71126,1.791515,7.207763,0,-0.225237,-0.310141,-0.053578,-0.161875,0.010655,-0.003795,-0.012222,-0.199263,-7.102641,-0.229492,-11.436578,10.510962,-3425.6068,0,0.157732,0.07704,0.086481,0.094139,-0.034784,0.043854,-0.015241,-0.01248,-3.471245,-4.64338,0.214192,-10.988452,-19.833996,0,-0.349639,-0.05805,-0.198726,5.643158,-0.03988,-0.048202,-0.021594,-0.043148,-3.379449,3.435711,-4.868923,-3.741947,15.5847,0,-0.329177,0.223963,-0.46068,0.194899,0.000807,0.143696,-0.022189,-0.032419,-13.6814,4.867689,-0.876386,3.382657,-11.211036,0,-0.18742,-0.289938,-0.007839,0.290092,-0.030194,-0.023874,-0.052698,-0.035716,3.288022,-26.826826,-16.279592,-2.787212,-2.282825,0,-0.130369,0.142113,-0.27451,0.133286,-0.008911,-0.032661,-0.04036,-0.022174,-6.678452,-0.095745,-4.548005,-4.602292,-6.326354,27.0296
